contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,9,15,16,17,18,19,20,22,23,24,25,29,56,63,64,72,73,74,75,76,78,79,80,81,82,83,89,100,101,102,103,108,120,121,138,146,147,154,160,214,215,230,231,233,273,280,281,282,321,322,324,326,327,328,353,374,375,390,391,395,396,458,472,sequenceId,possessionId,keyPass,140,141,318,210,6,26,107,61,65,77,86,113,114,153,60,85,87,323,338,468,62,122,133,71,84,136,139,216,217,68,276,69,300
b2vft81kyjurzbmekvgrqwr64,Hobro,2844646561,256,15,1,26,55,L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,1,94.5,63.2,2025-09-11T17:26:11.963,2025-09-11T17:34:47,"{""id"": 5894207345, ""qualifierId"": 29}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,NaN,,true,,52.6,19,true,,,,95.6,61.0,true,NaN,NaN,true,99.7,53.8,258,,NaN,NaN,NaN,0.04849133640527725,0.0,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,true,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844646971,278,15,1,28,52,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,1,85.8,53.8,2025-09-11T17:28:09.631,2025-09-11T17:29:17,"{""id"": 5894207071, ""qualifierId"": 233, ""value"": ""281""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,true,NaN,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,,NaN,,49.9,19,NaN,,,,93.7,51.6,true,NaN,NaN,NaN,98.8,50.4,281,,NaN,NaN,NaN,0.07055259495973587,0.0,NaN,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844647339,308,15,1,31,0,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,1,93.0,49.9,2025-09-11T17:30:17.195,2025-09-12T17:29:12,"{""id"": 5894203667, ""qualifierId"": 102, ""value"": ""49.8""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,true,NaN,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,,NaN,,49.8,3.8,NaN,,,,98.4,49.6,true,NaN,true,NaN,NaN,NaN,292,,NaN,NaN,NaN,0.5579933524131775,0.3171536922454834,NaN,1,1,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844648461,349,15,1,37,16,S. Colyn,8npu0cbqjrhwv5km1w29kh016,1,84.9,60.1,2025-09-11T17:36:33.309,2025-09-11T17:37:58,"{""id"": 5894210949, ""qualifierId"": 231, ""value"": ""50.9""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,true,NaN,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,,NaN,,49.7,19,NaN,,,,92.8,54.7,NaN,NaN,NaN,NaN,98.2,50.9,NaN,,NaN,NaN,NaN,0.04004749655723572,0.0,NaN,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,true,,NaN,,true,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844648057,358,13,1,34,54,M. Jacobsen,6bv0j0ezhh9u5u5hqz64p790q,1,75.3,47.4,2025-09-11T17:34:11.096,2025-09-11T17:35:22,"{""id"": 5894208059, ""qualifierId"": 231, ""value"": ""48.4""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,NaN,true,,true,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,53.6,86.1,NaN,,,,NaN,NaN,true,NaN,NaN,true,97.2,48.4,NaN,,NaN,NaN,NaN,0.025419266894459724,0.0,NaN,1,3,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844649863,455,15,1,45,54,S. Andreasen,4qyfoq5fjiochtj89w426lm21,1,91.8,55.2,2025-09-11T17:45:11.362,2025-09-11T18:52:59,"{""id"": 4611686018471530703, ""qualifierId"": 322, ""value"": ""0.0""}",NaN,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,true,NaN,,true,true,NaN,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,,NaN,,50.1,19,true,,,,94.1,53.8,NaN,NaN,NaN,true,99.0,51.4,406,,NaN,NaN,NaN,0.20838557183742523,0.0,NaN,1,2,true,,NaN,NaN,,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844654151,541,13,2,55,55,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,1,81.6,63.6,2025-09-11T18:13:36.182,2025-09-11T18:14:57,"{""id"": 5894242123, ""qualifierId"": 326, ""value"": ""2""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,NaN,true,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,,NaN,,56.5,4.2,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,98.5,53.1,NaN,,NaN,NaN,NaN,0.05616282299160957,0.0,NaN,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844653875,569,15,2,54,22,V. Rasmussen,dwuxps3jv2852642q000wep6,1,78.5,50.5,2025-09-11T18:12:03.142,2025-09-11T18:15:34,"{""id"": 5894243261, ""qualifierId"": 29}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,NaN,true,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,,NaN,,48.5,19,NaN,,,,81.9,48.9,NaN,NaN,NaN,true,98.4,51.8,524,,NaN,NaN,NaN,0.0318993404507637,0.0,NaN,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844654291,611,13,2,57,26,M. Nielsen,8q8yol44e42o9hwttlopznvh0,1,91.8,51.7,2025-09-11T18:15:06.849,2025-09-11T18:18:49,"{""id"": 5894242995, ""qualifierId"": 22}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,true,NaN,true,NaN,,NaN,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,19.7,5.6,NaN,,,,99.0,19.5,NaN,NaN,NaN,true,98.8,50.5,NaN,,NaN,NaN,NaN,0.08764662593603134,0.0,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,true,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844655611,657,15,2,69,18,O. Buur,8822s8ns7oyvjqade4oaxzg0l,1,81.1,38.3,2025-09-11T18:26:58.952,2025-09-11T18:28:24,"{""id"": 5894250539, ""qualifierId"": 82}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,NaN,true,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,,NaN,,50.2,19,NaN,,,,83.0,39.5,NaN,NaN,NaN,NaN,97.2,48.2,700,,NaN,NaN,NaN,0.05112452059984207,0.0,NaN,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844655733,670,16,2,70,4,F. Gytkjær,deyq3zqd0vwc821ngqldxqor9,1,90.8,38.5,2025-09-11T18:27:45.049,2025-09-13T08:29:12,"{""id"": 5894250935, ""qualifierId"": 56, ""value"": ""Center""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,true,NaN,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,,NaN,,54.1,5.7,NaN,,,,NaN,NaN,true,NaN,NaN,NaN,98.2,46.6,NaN,,NaN,NaN,NaN,0.07774828374385834,0.7420730590820312,NaN,3,2,NaN,,2025-09-11 19:27:44.303,70:04.017,,NaN,98.4,46.8,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844655427,686,15,2,67,48,L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,1,87.0,50.5,2025-09-11T18:25:28.836,2025-09-11T18:42:46,"{""id"": 5894257975, ""qualifierId"": 233, ""value"": ""636""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,true,NaN,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,,NaN,,51.2,19,NaN,,,,91.1,50.7,true,NaN,NaN,NaN,98.1,50,636,,NaN,NaN,NaN,0.07889105379581451,0.0,NaN,3,3,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844655437,688,13,2,67,44,M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,1,86.4,53.4,2025-09-11T18:25:24.741,2025-09-11T18:52:57,"{""id"": 5896647119, ""qualifierId"": 154}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,true,NaN,true,NaN,,NaN,true,NaN,,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,62.0,13.9,NaN,,,,93.0,56.5,true,NaN,NaN,NaN,98.6,49.8,NaN,,NaN,NaN,NaN,0.019960321485996246,0.0,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,true,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844656195,694,15,2,75,50,F. Gytkjær,deyq3zqd0vwc821ngqldxqor9,1,85.6,59.7,2025-09-11T18:33:31.116,2025-09-13T08:29:11,"{""id"": 5894253853, ""qualifierId"": 22}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,true,NaN,,NaN,true,NaN,,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,,46.8,1.9,NaN,,,,95.9,54.0,NaN,NaN,NaN,true,NaN,NaN,763,,NaN,NaN,NaN,0.2888115346431732,0.7184310555458069,true,1,1,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844656649,734,13,2,80,45,W. Steindorsson,9kxm9u9x44fkygeh5xpag7pqs,1,87.8,27.2,2025-09-11T18:38:25.576,2025-09-11T18:39:32,"{""id"": 5894256513, ""qualifierId"": 321, ""value"": ""0.07988239079713821""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,NaN,NaN,,true,NaN,true,,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,42.9,27.8,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,98.5,44.8,NaN,,NaN,NaN,NaN,0.07988239079713821,0.0,true,1,1,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,true,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844656873,750,16,2,83,34,F. Gytkjær,deyq3zqd0vwc821ngqldxqor9,1,98.1,46.0,2025-09-11T18:41:14.714,2025-09-13T09:29:12,"{""id"": 5894257707, ""qualifierId"": 16}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,true,NaN,NaN,,true,NaN,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,,NaN,,49.7,2.5,NaN,,,,NaN,NaN,true,true,true,NaN,99.7,46.6,NaN,,NaN,NaN,NaN,0.6474984884262085,0.9070796966552734,NaN,2,1,true,,2025-09-11 19:41:14.512,83:34.226,,NaN,99.5,47.1,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844656573,830,13,2,79,44,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,1,86.2,34.6,2025-09-11T18:37:25.008,2025-09-11T18:38:33,"{""id"": 5894256017, ""qualifierId"": 29}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,NaN,NaN,,true,true,NaN,,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,,42.7,80.6,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,96.5,46.2,NaN,,NaN,NaN,NaN,0.02944902889430523,0.0,NaN,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2844657765,852,16,2,94,7,M. Kaarsbo,4be1c2qp4tcftgdqxz36e32ms,1,91.2,44.2,2025-09-11T18:51:47.545,2025-09-13T09:29:12,"{""id"": 5894274019, ""qualifierId"": 17}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,NaN,NaN,true,NaN,,NaN,true,NaN,,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,,46.8,2.5,NaN,,,,NaN,NaN,true,NaN,NaN,NaN,98.5,48.4,NaN,,NaN,NaN,NaN,0.2413044571876526,0.6644601821899414,NaN,1,2,true,,2025-09-11 19:51:46.942,94:06.656,,NaN,98.5,48.4,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844657329,903,15,2,90,22,M. Boye,5jyv1dctfxa6335l1mlifwavo,1,90.3,40.1,2025-09-11T18:48:02.723,2025-09-13T09:29:14,"{""id"": 5894260329, ""qualifierId"": 322, ""value"": ""0.06686301529407501""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,true,NaN,true,NaN,,NaN,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,,47.7,18.4,NaN,,,,98.4,47.7,true,NaN,NaN,NaN,NaN,NaN,798,,NaN,NaN,NaN,0.03675409033894539,0.06686301529407501,NaN,2,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,true,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2844657547,923,13,2,92,28,M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,1,91.4,42.7,2025-09-11T18:50:08.541,2025-09-11T18:51:20,"{""id"": 4611686018471530943, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,ca12z4xvjyqs4ovztk129nk0k,Hobro vs Lyngby,1_Division,2025-09-11,DNK,,true,NaN,true,NaN,,NaN,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,,43.5,73.6,NaN,,,,NaN,NaN,true,NaN,NaN,NaN,99.3,49.6,NaN,,NaN,NaN,NaN,0.07781982421875,0.0,NaN,1,1,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2848341951,27,15,1,4,51,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,84.2,59.9,2025-09-20T11:05:31.910,2025-09-20T11:06:49,"{""id"": 5914965163, ""qualifierId"": 22}",NaN,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,NaN,NaN,NaN,true,NaN,,NaN,true,NaN,,NaN,NaN,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,,,,51.3,19,NaN,,,,88.1,57.8,NaN,,NaN,true,98.5,53.6,43,,NaN,NaN,NaN,0.15299277007579803,0.0,NaN,1,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2848340879,31,16,1,3,7,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,81.0,63.0,2025-09-20T11:03:47.897,2025-09-22T14:29:31,"{""id"": 5924676497, ""qualifierId"": 396, ""value"": ""53.4""}",NaN,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,NaN,NaN,NaN,NaN,true,,true,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,45.8,21.5,NaN,,,,NaN,NaN,NaN,,NaN,NaN,99.5,49.6,NaN,,FREE_KICK_WON,596934,2290,0.08785341680049896,0.5756770372390747,NaN,1,3,NaN,NaN,2025-09-20 12:03:46.588,03:06.097,NaN,,0.6,53.4,true,30,,,,,,,,,true,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2848344871,63,15,1,8,49,V. Rasmussen,dwuxps3jv2852642q000wep6,1,84.6,56.8,2025-09-20T11:09:29.905,2025-09-20T11:11:00,"{""id"": 5914980603, ""qualifierId"": 22}",1.0,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,NaN,NaN,NaN,true,NaN,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,,,,51.2,19,NaN,,,,86.4,56.1,true,,NaN,NaN,99.4,53.1,85,,NaN,NaN,NaN,0.07268025726079941,0.0,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2848346177,92,13,1,10,36,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,96.4,43.6,2025-09-20T11:11:17.244,2025-09-20T11:12:35,"{""id"": 5914987647, ""qualifierId"": 56, ""value"": ""Center""}",1.0,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,52.4,73.6,NaN,,,,NaN,NaN,true,,true,NaN,99.9,50.4,NaN,,NaN,NaN,NaN,0.2189027965068817,0.0,NaN,2,1,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,,,,,true,NaN,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2848348847,108,13,1,14,17,M. Nielsen,8q8yol44e42o9hwttlopznvh0,1,87.2,64.8,2025-09-20T11:14:57.789,2025-09-20T11:16:06,"{""id"": 5915002089, ""qualifierId"": 327, ""value"": ""1""}",1.0,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,true,Center,NaN,true,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,40.3,2.8,NaN,,,,NaN,NaN,true,,true,NaN,98.0,54.5,NaN,,NaN,NaN,NaN,0.15821902453899384,0.0,NaN,1,1,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2848349787,118,15,1,15,25,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,1,92.1,49.7,2025-09-20T11:16:05.722,2025-09-22T15:29:31,"{""id"": 5915008221, ""qualifierId"": 103, ""value"": ""8.9""}",NaN,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,NaN,NaN,NaN,true,NaN,,true,true,NaN,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,,,51.0,8.9,NaN,,,,96.7,51.4,NaN,,true,NaN,NaN,NaN,117,,NaN,NaN,NaN,0.5563281774520874,0.45459505915641785,NaN,1,1,true,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2848350283,126,15,1,16,13,Magnus Kirchheiner,5q7msbcrmtsr3b7tykgb6l05w,1,74.1,40.5,2025-09-20T11:16:54.086,2025-09-22T16:29:30,"{""id"": 5915011007, ""qualifierId"": 147, ""value"": ""48.7""}",1.0,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,NaN,NaN,NaN,NaN,true,,true,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,,,54.3,0.6,NaN,,,,98.9,48.7,NaN,,NaN,true,NaN,NaN,124,,NaN,NaN,NaN,0.03150629997253418,0.2640111744403839,NaN,1,3,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2848353751,168,16,1,21,1,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,88.5,50.0,2025-09-20T11:21:41.585,2025-09-22T16:29:31,"{""id"": 5915029137, ""qualifierId"": 17}",NaN,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,true,NaN,NaN,true,NaN,,true,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,,,53.8,18.4,NaN,,,,NaN,NaN,NaN,,true,NaN,99.7,49.5,NaN,,PENALTY_WON,509203,2290,0.7884,0.867385745048523,NaN,1,1,NaN,146,2025-09-20 12:21:40.861,21:00.370,449331,,0.2,53.1,true,167,,,,,,,,,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2848362775,248,15,1,32,8,M. Jacobsen,6bv0j0ezhh9u5u5hqz64p790q,1,84.2,53.0,2025-09-20T11:32:48.903,2025-09-20T11:34:03,"{""id"": 5915081339, ""qualifierId"": 231, ""value"": ""50.2""}",NaN,ccn0qb6ioz9frcvv7ppv3fr4k,Aarhus Fremad vs Hobro,1_Division,2025-09-20,DNK,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,true,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,,,,53.7,19,NaN,,,,93.8,53.4,NaN,,NaN,NaN,99.3,50.2,276,,NaN,NaN,NaN,0.06902635842561722,0.0,NaN,1,3,true,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,
